id_salario,id_periodo,id_indicador,id_geografia,sexo,sector_cnae,ocupacion_cno11,valor
6140,295,13,7,Total,Construcción,N/A,2096.22
6141,296,13,7,Total,Construcción,N/A,1895.62
6142,297,13,7,Total,Construcción,N/A,2195.26
6143,298,13,7,Total,Construcción,N/A,1929.88
6144,299,13,7,Total,Construcción,N/A,2022.96
6145,300,13,7,Total,Construcción,N/A,1852.86
6146,301,13,7,Total,Construcción,N/A,2250.21
6147,302,13,7,Total,Construcción,N/A,1973.79
6148,303,13,7,Total,Construcción,N/A,1994.71
6149,304,13,7,Total,Construcción,N/A,1774.14
6150,305,13,7,Total,Construcción,N/A,2060.46
6151,306,13,7,Total,Construcción,N/A,1798.57
6152,307,13,7,Total,Construcción,N/A,1857.14
6153,308,13,7,Total,Construcción,N/A,1702.23
6154,309,13,7,Total,Construcción,N/A,2051.66
6155,310,13,7,Total,Construcción,N/A,1768.47
6156,311,13,7,Total,Construcción,N/A,1663.37
6157,312,13,7,Total,Construcción,N/A,1675.8
6158,313,13,7,Total,Construcción,N/A,2145.65
6159,314,13,7,Total,Construcción,N/A,1818.89
6160,315,13,7,Total,Construcción,N/A,1921.15
6161,316,13,7,Total,Construcción,N/A,1698.45
6162,317,13,7,Total,Construcción,N/A,1908.02
6163,318,13,7,Total,Construcción,N/A,1712.46
6164,319,13,7,Total,Construcción,N/A,1798.9
6165,320,13,7,Total,Construcción,N/A,1656.21
6166,321,13,7,Total,Construcción,N/A,1763.08
6167,322,13,7,Total,Construcción,N/A,1706.55
6168,323,13,7,Total,Construcción,N/A,1652.26
6169,324,13,7,Total,Construcción,N/A,1601.14
6170,325,13,7,Total,Construcción,N/A,1865.1
6171,326,13,7,Total,Construcción,N/A,1636.3
6172,327,13,7,Total,Construcción,N/A,1736.06
6173,328,13,7,Total,Construcción,N/A,1575.88
6174,329,13,7,Total,Construcción,N/A,1891.98
6175,330,13,7,Total,Construcción,N/A,1755.64
6176,331,13,7,Total,Construcción,N/A,1781.88
6177,332,13,7,Total,Construcción,N/A,1654.73
6178,333,13,7,Total,Construcción,N/A,1893.11
6179,334,13,7,Total,Construcción,N/A,1775.59
6180,335,13,7,Total,Construcción,N/A,1756.15
6181,336,13,7,Total,Construcción,N/A,1599.02
6182,337,13,7,Total,Construcción,N/A,1940.97
6183,338,13,7,Total,Construcción,N/A,1729.72
6184,339,13,7,Total,Construcción,N/A,1767.62
6185,340,13,7,Total,Construcción,N/A,1598.98
6186,341,13,7,Total,Construcción,N/A,1921.32
6187,342,13,7,Total,Construcción,N/A,1694.81
6188,343,13,7,Total,Construcción,N/A,1700.94
6189,344,13,7,Total,Construcción,N/A,1535.43
6190,345,13,7,Total,Construcción,N/A,1915.74
6191,346,13,7,Total,Construcción,N/A,1680.26
6192,347,13,7,Total,Construcción,N/A,1894.73
6193,348,13,7,Total,Construcción,N/A,1613.24
6194,349,13,7,Total,Construcción,N/A,1902.8
6195,350,13,7,Total,Construcción,N/A,1710.93
6196,351,13,7,Total,Construcción,N/A,1764.21
6197,352,13,7,Total,Construcción,N/A,1637.64
6198,353,13,7,Total,Construcción,N/A,1934.45
6199,354,13,7,Total,Construcción,N/A,1667.82
6200,355,13,7,Total,Construcción,N/A,1707.2
6201,356,13,7,Total,Construcción,N/A,1533.57
6202,357,13,7,Total,Construcción,N/A,1822.62
6203,358,13,7,Total,Construcción,N/A,1621.13
6204,359,13,7,Total,Construcción,N/A,1659.75
6205,360,13,7,Total,Construcción,N/A,1529.18
6206,289,13,7,Total,Servicios,N/A,2175.38
6207,290,13,7,Total,Servicios,N/A,1938.24
6208,291,13,7,Total,Servicios,N/A,1978.86
6209,292,13,7,Total,Servicios,N/A,1845.64
6210,293,13,7,Total,Servicios,N/A,2150.85
6211,294,13,7,Total,Servicios,N/A,1921.44
6212,295,13,7,Total,Servicios,N/A,2040.17
6213,296,13,7,Total,Servicios,N/A,1846.42
6214,297,13,7,Total,Servicios,N/A,2119.18
6215,298,13,7,Total,Servicios,N/A,1858.38
6216,299,13,7,Total,Servicios,N/A,2000.62
6217,300,13,7,Total,Servicios,N/A,1782.37
6218,301,13,7,Total,Servicios,N/A,2045.88
6219,302,13,7,Total,Servicios,N/A,1781.12
6220,303,13,7,Total,Servicios,N/A,1950.41
6221,304,13,7,Total,Servicios,N/A,1718.03
6222,305,13,7,Total,Servicios,N/A,1899.08
6223,306,13,7,Total,Servicios,N/A,1681.18
6224,307,13,7,Total,Servicios,N/A,1864.52
6225,308,13,7,Total,Servicios,N/A,1673.48
6226,309,13,7,Total,Servicios,N/A,1978.56
6227,310,13,7,Total,Servicios,N/A,1674.9
6228,311,13,7,Total,Servicios,N/A,1679.29
6229,312,13,7,Total,Servicios,N/A,1651.59
6230,313,13,7,Total,Servicios,N/A,1931.51
6231,314,13,7,Total,Servicios,N/A,1702.62
6232,315,13,7,Total,Servicios,N/A,1893.63
6233,316,13,7,Total,Servicios,N/A,1632.31
6234,317,13,7,Total,Servicios,N/A,1896.62
6235,318,13,7,Total,Servicios,N/A,1683.0
6236,319,13,7,Total,Servicios,N/A,1795.1
6237,320,13,7,Total,Servicios,N/A,1608.75
6238,321,13,7,Total,Servicios,N/A,1830.03
6239,322,13,7,Total,Servicios,N/A,1641.9
6240,323,13,7,Total,Servicios,N/A,1726.51
6241,324,13,7,Total,Servicios,N/A,1608.68
6242,325,13,7,Total,Servicios,N/A,1830.12
6243,326,13,7,Total,Servicios,N/A,1635.58
6244,327,13,7,Total,Servicios,N/A,1768.64
6245,328,13,7,Total,Servicios,N/A,1619.55
6246,329,13,7,Total,Servicios,N/A,1784.02
6247,330,13,7,Total,Servicios,N/A,1562.72
6248,331,13,7,Total,Servicios,N/A,1614.87
6249,332,13,7,Total,Servicios,N/A,1489.17
6250,333,13,7,Total,Servicios,N/A,1742.87
6251,334,13,7,Total,Servicios,N/A,1549.85
6252,335,13,7,Total,Servicios,N/A,1644.44
6253,336,13,7,Total,Servicios,N/A,1495.28
6254,337,13,7,Total,Servicios,N/A,1674.96
6255,338,13,7,Total,Servicios,N/A,1520.06
6256,339,13,7,Total,Servicios,N/A,1575.7
6257,340,13,7,Total,Servicios,N/A,1474.33
6258,341,13,7,Total,Servicios,N/A,1600.85
6259,342,13,7,Total,Servicios,N/A,1553.2
6260,343,13,7,Total,Servicios,N/A,1627.79
6261,344,13,7,Total,Servicios,N/A,1508.17
6262,345,13,7,Total,Servicios,N/A,1791.34
6263,346,13,7,Total,Servicios,N/A,1553.66
6264,347,13,7,Total,Servicios,N/A,1663.03
6265,348,13,7,Total,Servicios,N/A,1558.82
6266,349,13,7,Total,Servicios,N/A,1778.41
6267,350,13,7,Total,Servicios,N/A,1542.11
6268,351,13,7,Total,Servicios,N/A,1696.33
6269,352,13,7,Total,Servicios,N/A,1540.88
6270,353,13,7,Total,Servicios,N/A,1769.34
6271,354,13,7,Total,Servicios,N/A,1558.5
6272,355,13,7,Total,Servicios,N/A,1678.21
6273,356,13,7,Total,Servicios,N/A,1525.59
6274,357,13,7,Total,Servicios,N/A,1701.08
6275,358,13,7,Total,Servicios,N/A,1538.62
6276,359,13,7,Total,Servicios,N/A,1613.52
6277,360,13,7,Total,Servicios,N/A,1493.04
6278,289,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2316.04
6279,290,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2050.23
6280,291,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2158.5
6281,292,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1979.7
6282,293,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2235.91
6283,294,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1960.28
6284,295,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2099.36
6285,296,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1890.8
6286,297,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2173.37
6287,298,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1886.02
6288,299,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2044.65
6289,300,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1853.23
6290,301,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2115.35
6291,302,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1799.57
6292,303,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1933.43
6293,304,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1745.62
6294,305,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1991.16
6295,306,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1765.1
6296,307,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1872.38
6297,308,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1691.34
6298,309,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1931.71
6299,310,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1708.34
6300,311,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1652.62
6301,312,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1667.63
6302,313,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1851.6
6303,314,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1687.92
6304,315,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1797.69
6305,316,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1664.8
6306,317,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1831.98
6307,318,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1669.03
6308,319,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1757.24
6309,320,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1613.11
6310,321,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1817.24
6311,322,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1647.49
6312,323,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1731.18
6313,324,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1592.92
6314,325,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1822.22
6315,326,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1641.3
6316,327,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1789.49
6317,328,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1619.23
6318,329,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1870.5
6319,330,13,8,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1641.47
